,index,patient5,patient6,patient7
6653,POLR3G,0.9741289571774129,0.893769819890639,0.3216595620639454
6654,LINC01339,0.5391624561153806,0.24992651859346704,0.5751640480502925
6655,ARRDC3-AS1,0.6330287850260282,0.8625400815760648,0.5356986138798221
6656,NR2F1,0.8037839195751135,0.8789113389672238,0.7806109931088345
6657,NR2F1-AS1,0.18505349602253618,0.4064422913271013,0.21866082962516475
6658,MIR548AO,0.990481992668748,0.06412291872074494,0.37616318865752907
6659,ANKRD32,0.7323141807462737,0.2334291204190605,0.11743625714328443
6660,KIAA0825,0.5981146137930822,0.10201844228561463,0.978716873339746
6661,GLRX,0.8356569106468247,0.6420987738948658,0.06820158677749766
6662,ELL2,0.6408194631896243,0.5824942823285549,0.3241258759947636
6663,FAM81B,0.1696359841281807,0.18468707387942884,0.5284678443212252
6664,ARSK,0.33468368387740555,0.6508970621439419,0.48693348643272505
6665,CAST,0.17103215974912556,0.4794098767800784,0.7867050748840239
6666,LNPEP,0.5726982512479838,0.1827959614093615,0.025780180141290243
6667,LINC01340,0.18330316962358184,0.23067498424763178,0.13468439171779734
6668,FAM174A,0.052481192787966924,0.08616644253791184,0.5093989001575345
6669,SLCO4C1,0.39843845155924906,0.8661094281307183,0.06387275990892394
6670,PAM,0.35076420003978204,0.031225430240806484,0.03991738230014186
6671,PPIP5K2,0.7330556601786655,0.5783393419299658,0.033808735389743494
6672,LINC00491,0.45896472186993476,0.9021433034317046,0.1232675234049444
6673,NUDT12,0.7739270985581861,0.3674365669611105,0.38485291512257
6674,LOC102467213,0.01750189056131879,0.19142171253694962,0.8977127438330389
6675,FBXL17,0.48191638448992813,0.25362678349400025,0.7401396202082775
6676,FER,0.4198128685858844,0.9729385832302039,0.8283992295948297
6677,TMEM232,0.5167491906495947,0.36132033520593865,0.690740732102156
6678,CAMK4,0.4731788662107985,0.6348925543474128,0.7828045123697595
6679,STARD4-AS1,0.2504516859839965,0.8775833794039017,0.7782356325248859
6680,APC,0.2642910236113992,0.803945753766099,0.724226586386645
6681,EPB41L4A,0.8874100982255386,0.5072013635214658,0.1852808524697115
6682,NREP-AS1,0.8406652866634212,0.11012305573533365,0.23964296910729255
6683,YTHDC2,0.9994295596186307,0.9012117000769673,0.047490403241343127
6684,MCC,0.07670548116797216,0.2630067102293929,0.07114255935118519
6685,DCP2,0.7805605972530072,0.5276532798869406,0.769834673793393
6686,KCNN2,0.6361037678417013,0.22233609664593867,0.8258864869283713
6687,PGGT1B,0.7609399539085758,0.9490752344947995,0.3309238326345575
6688,AP3S1,0.05938617181796679,0.040667197707384806,0.30502076352899854
6689,TMED7,0.911267014022728,0.9644042794378528,0.16171051739564823
6690,LOC101927100,0.8045168542047589,0.8240452617241921,0.7259823682630839
6691,TMED7-TICAM2,0.1892757120129902,0.4685162504942546,0.2130838694188124
6692,COMMD10,0.9586502022718777,0.9068561880598434,0.8632639912110487
6693,SEMA6A,0.4129747515799541,0.3745730648554013,0.6056779584830755
6694,LINC00992,0.4560518963317841,0.9158522830184138,0.5085405416695693
6695,DTWD2,0.5481826276792588,0.7507457296698393,0.5552797124328197
6696,LOC101927280,0.6537480370383354,0.3077261151143126,0.3252420985713129
6697,TNFAIP8,0.5685442145978062,0.04819393909308922,0.7066764231236826
6698,PRR16,0.8919216929630147,0.013219402204612152,0.580067111409139
6699,LOC100505841,0.6232415411104444,0.20059029139054785,0.27692794740639315
6700,SNCAIP,0.4425751384609595,0.07928669956683154,0.7317059668127416
6701,LOC101927379,0.7141966174914456,0.3916626561084323,0.3651829883116374
6702,SNX2,0.17979057472816307,0.03378793990461415,0.43585182612981255
6703,SNX24,0.26232112862471313,0.8769402090662063,0.6971426295969796
6704,CSNK1G3,0.1313641961094515,0.3409256145642061,0.8785691979506598
6705,ZNF608,0.5277619452300519,0.9266971348561538,0.7237181779665476
6706,LOC101927421,0.7023666712910384,0.4738947814904392,0.4129831388094277
6707,LOC101927460,0.16444565947262024,0.6364959642673815,0.0023897323845336604
6708,MARCH3,0.22932680403218264,0.17405147418430766,0.9236774725108743
6709,PHAX,0.03931535757074367,0.9596727034112068,0.7418924081524625
6710,MEGF10,0.3079094009097857,0.6096471273369903,0.6759913769532717
6711,FBN2,0.9646046423458386,0.8686505271351362,0.6428326099457893
6712,LINC01184,0.23592402284839376,0.15119152182854667,0.8870957742373855
6713,SLC27A6,0.295766064510427,0.1186400260254703,0.3429615156808927
6714,CHSY3,0.025142007193954652,0.6910755647455629,0.858410552069754
6715,RAPGEF6,0.4905301302006895,0.976509319619744,0.24355870838815197
6716,CDC42SE2,0.6956251124618181,0.06549055380688351,0.252567367030203
6717,ACSL6,0.6948733447583461,0.16795801124654353,0.7192408400187769
6718,PDLIM4,0.08086259189142908,0.9193716082036381,0.7655447329177473
6719,LOC728637,0.9222016184976184,0.82137922176441,0.296798582834076
6720,SLC22A5,0.6791241405092967,0.9072822846296198,0.3477592440427949
6721,AFF4,0.7789788015159915,0.500294602426609,0.8036686998638379
6722,FSTL4,0.9909362494567829,0.6193973614762555,0.8146180834782952
6723,C5orf15,0.7381010783839105,0.4654003776974519,0.1683576016771995
6724,CDKL3,0.17712705734216772,0.5681762005526125,0.8850415843018967
6725,CAMLG,0.8826706482253724,0.5522664059003237,0.021234875015610832
6726,SAR1B,0.6418989712651003,0.23018169795349575,0.42586052733607216
6727,C5orf66,0.6729780747929379,0.7279123952619235,0.7220915590663691
6728,LOC389332,0.5245153053856069,0.9898966096930514,0.20986537547181394
6729,TRPC7,0.5538455218906387,0.0533498227720689,0.3110029802583216
6730,TGFBI,0.6635149894209164,0.6281761325066247,0.20456511290923174
6731,PKD2L2,0.3473348085485731,0.00637401064184806,0.6008418248546787
6732,KLHL3,0.05763866767456527,0.08963184511147348,0.3606605393153013
6733,CDC25C,0.7289724980240534,0.24434378761894426,0.7258859020697787
6734,BRD8,0.14852292024371816,0.09113965224852649,0.08009134394733619
6735,CTNNA1,0.9821372546571708,0.8198510495827388,0.37421679330401303
6736,KDM3B,0.4059446193174686,0.6158007953454999,0.7352646008750089
6737,ECSCR,0.5069641992606945,0.483789528006231,0.1598592368034759
6738,PSD2,0.5820396179722941,0.49989736726982714,0.4594506942680493
6739,NRG2,0.1654665652483006,0.8003059463296727,0.7358876307496629
6740,PCDHA12,0.5095491826690116,0.3059417859795184,0.3123715795420685
6741,HBEGF,0.2114659433718047,0.8317533578120595,0.9144064126943614
6742,PCDHA9,0.45546721583160654,0.3289258512287223,0.7622299998653634
6743,PCDHAC2,0.9069167598068694,0.9936093936781556,0.8924206702623619
6744,ANKHD1,0.37522822882291085,0.5856819917169618,0.9844834499649576
6745,ANKHD1-EIF4EBP3,0.21733364005510192,0.9146104037321742,0.6639571195872276
6746,PCDHA8,0.05349356854094578,0.6015057110013129,0.09425953019135713
6747,PCDHA6,0.7934994518838602,0.3305569178597366,0.7548184575016962
6748,PCDHA7,0.29100811569576723,0.5593211825722073,0.2162526522221968
6749,PCDHA2,0.7121609794718631,0.31932922338815484,0.6293872399501103
6750,PCDHA1,0.4344348284704451,0.3967317535777427,0.9045504852302222
6751,CYSTM1,0.31770340719779144,0.20389510092165797,0.8768505786271208
6752,PCDHA10,0.9456697788270295,0.7919217794970635,0.14844221985025385
6753,PCDHAC1,0.708954063465617,0.5223667113753382,0.7945973232009497
6754,PCDHA4,0.4162465746721612,0.40738534068695287,0.3542692572345951
6755,PCDHA3,0.8622296757413682,0.8727011356361216,0.8227468857930936
6756,PCDHA5,0.16700924287236396,0.6350281471262977,0.812692953459254
6757,PCDHA13,0.8841058055833348,0.25302040906050527,0.7492228349482838
6758,PCDHA11,0.6722194250985472,0.10905364569087461,0.2515822829494655
6759,ARAP3,0.1649115242298831,0.3013291945118787,0.4207218361036402
6760,PCDHGA6,0.2667244175775918,0.480113733139648,0.7136282566434994
6761,PCDHGA5,0.48549619482319606,0.5570791556871982,0.49171421893238154
6762,PCDHGB4,0.9012308444822424,0.5122504221256589,0.6841111294883526
6763,PCDHGA1,0.4998722134336374,0.12603680406918216,0.28116186833443346
6764,PCDHGB3,0.40258690207696446,0.2895216292369618,0.7703255228645883
6765,PCDHGA4,0.08519033285655986,0.3939577302205761,0.27376664710124765
6766,PCDHGA3,0.010250147727739689,0.9677248578143717,0.4475695374758425
6767,DIAPH1,0.2855486282035423,0.8504689333769752,0.37847797045713505
6768,PCDHGB2,0.09918864321195797,0.022643663663768465,0.2746796028243168
6769,PCDHGA7,0.33534719768004784,0.4175069310424814,0.7024774160495739
6770,PCDHGB1,0.9752950651561526,0.6062458183497472,0.8688957593802941
6771,PCDHGA2,0.23011001557787192,0.24581152594914746,0.32390886707203215
6772,LOC101926941,0.9911944638644911,0.07071203802306048,0.9783617034158558
6773,NR3C1,0.8307862442913868,0.43358718811245645,0.05142816926686267
6774,SH3RF2,0.8955844795440437,0.5915957632654928,0.8047207384104021
6775,RBM27,0.08278823934405577,0.6485313636106034,0.07885026798891803
6776,PPP2R2B,0.5935767038900109,0.14034275255264084,0.5774777024458122
6777,TCERG1,0.6788563462459287,0.39496140441427163,0.9965635347098318
6778,STK32A,0.5490221253802654,0.3633853635867935,0.5550136138848852
6779,SPINK6,0.1434814185401475,0.005800847881235804,0.8647395817148738
6780,JAKMIP2,0.7974447965367326,0.21381179995468502,0.8352099227649753
6781,SPINK5,0.9344052342345981,0.002732863338286373,0.6108357178708328
6782,SPINK9,0.6318374369267585,0.5959980371365085,0.2685492734776549
6783,LOC102546294,0.6579798815301939,0.3000549212333825,0.218901325010187
6784,ABLIM3,0.6640636353399615,0.7902803268829491,0.8394359414926976
6785,SH3TC2,0.549417545880082,0.5865953777356763,0.9501500772161801
6786,PPARGC1B,0.34038382903171605,0.8771649104098755,0.404818247087691
6787,PDE6A,0.18246984179798686,0.17119800521319972,0.02788888356400776
6788,HMGXB3,0.08004409715160499,0.9594348939280881,0.34674687900754897
6789,CDX1,0.4778933708607188,0.9151821495887622,0.8152430230544949
6790,CCDC69,0.037292636454720474,0.535275100923349,0.8148831015338549
6791,SLC36A1,0.9281352382781433,0.1406693852208386,0.3239782292799308
6792,RBM22,0.11137642582869356,0.02522231072811998,0.09077605675226741
6793,GLRA1,0.13856378681764658,0.043924240403187764,0.04180536458072215
6794,ATOX1,0.3105766446449242,0.5467891889421898,0.4562933125644596
6795,NMUR2,0.43070543679302453,0.7445465056895024,0.7676411246813188
6796,CTB-12O2.1,0.5086290830823852,0.020940875348557264,0.43371673447781056
6797,GALNT10,0.269493887730066,0.976230921313787,0.7744823794195361
6798,GEMIN5,0.3966113802559469,0.7564982210178269,0.27963146369029634
6799,SGCD,0.3537958532292267,0.8806438696868056,0.41929411757615576
6800,ITK,0.4608621093098346,0.14073050714292068,0.059191518773007656
6801,TIMD4,0.04780849286563804,0.39770360636180546,0.784909893515559
6802,NIPAL4,0.4604592730388227,0.2755639253960491,0.7599920890338089
6803,CYFIP2,0.6666404305803589,0.031795569078348684,0.37832167042896403
6804,LOC101927697,0.8213383461999513,0.70495277870443,0.26118267059985156
6805,RNF145,0.9087404461094133,0.2924833984800971,0.28961436824921616
6806,LOC101927766,0.4210736480494567,0.12832240251756877,0.7853540817867636
6807,ATP10B,0.1299560486972583,0.8651258614176541,0.2844210716478103
6808,PWWP2A,0.7337871635098755,0.8081453018378817,0.14164414748716536
6809,C1QTNF2,0.4182244601917713,0.7096100698750357,0.07391649742755901
6810,FABP6,0.9847342100006058,0.9226523971790392,0.16495824688306027
6811,GABRB2,0.09973334408993506,0.9217420960229084,0.2270732778324731
6812,SLIT3,0.11115120884782748,0.5488816891728872,0.7754595095536827
6813,FAM196B,0.012114329172265292,0.5088301519407699,0.7139327672137764
6814,DOCK2,0.2145248902515492,0.5193499390279968,0.18416879625281324
6815,RANBP17,0.4180221915844208,0.12018052501847343,0.6449520936530673
6816,FBXW11,0.9051401169215685,0.7260629066160573,0.6206739476790776
6817,UBTD2,0.11902391681875868,0.17238616475768465,0.9579539709417392
6818,STK10,0.8521845348178163,0.14291630454369764,0.7127247180419091
6819,SH3PXD2B,0.8901952721873562,0.9731713408604324,0.16554930699405834
6820,STC2,0.6855560505590703,0.7814339872565869,0.4925963481688179
6821,CREBRF,0.15255898466799545,0.5546035151403222,0.41200006918582266
6822,NEURL1B,0.4855717055529566,0.21147265723486153,0.25208667836046095
6823,ERGIC1,0.2527400497200303,0.7555496433253465,0.1623262053763832
6824,LOC101928136,0.5581661603551779,0.8899756313105637,0.5750121386626961
6825,SIMC1,0.6178156800302759,0.5974069602937288,0.03207209336880423
6826,FAF2,0.28061695023788846,0.2112352315820457,0.21427751367228365
6827,GPRIN1,0.932395118369886,0.2885853630037658,0.14482077626752343
6828,FAM153B,0.08197099769086091,0.4426908532348467,0.32744742735007815
6829,CPLX2,0.9614247931551547,0.30406589888223945,0.8144699271302127
6830,UIMC1,0.014931221177140741,0.10715088415406904,0.3652820173509064
6831,SLC34A1,0.9721521487345812,0.7374766120769405,0.2019761708676262
6832,NSD1,0.772789353079989,0.09105740405641405,0.13962180764579135
6833,FAM193B,0.8275368210520061,0.17388610355812462,0.9415303303906778
6834,UNC5A,0.08196181366901634,0.9268294220150641,0.7111982163185768
6835,LOC202181,0.7896869929326596,0.16392041065542973,0.27122352900489755
6836,COL23A1,0.7137615342530411,0.33968682838384434,0.6791620002797024
6837,FAM153C,0.47491419171196403,0.010079691139616487,0.9045659653186205
6838,ZNF454,0.29599315997934006,0.887160873335267,0.3114057109066023
6839,MAML1,0.04855006410277152,0.06466829054719203,0.9506692617924429
6840,ADAMTS2,0.7643717393638947,0.9880608432002819,0.735599367992488
6841,HNRNPH1,0.6950918576406555,0.5151906201335866,0.9810085561029946
6842,MGAT1,0.38441663025835415,0.08537790631286135,0.4452920793739933
6843,MAPK9,0.8303216829664939,0.172792961216649,0.7040577798940592
6844,RASGEF1C,0.6065253300846116,0.837303979813544,0.40002328346966787
6845,RNF130,0.7492101782792224,0.8712547656298567,0.3119303958566183
6846,CNOT6,0.5954487258195482,0.9445896987196809,0.9392732146356042
6847,BTNL9,0.6464373022826759,0.021849556925676028,0.9053634222137183
6848,PLEKHG4B,0.12158748198402347,0.8668011216277358,0.9652908526679267
6849,CCDC127,0.28734501585102534,0.6050244792869448,0.72266007751242
6850,SDHA,0.9958995796766711,0.33974194445986794,0.8916259973044514
6851,LRRC14B,0.649814777474655,0.7168129177072446,0.7571596416907816
6852,PDCD6,0.8176127165413124,0.5094358518894454,0.7682185544682856
6853,LOC102467073,0.040966959100216305,0.9922425597770651,0.963684863960856
6854,EXOC3,0.1457230660761104,0.3348869642813592,0.05606079094819039
6855,PP7080,0.16048535298329358,0.4897646941819198,0.07797108321693369
6856,C5orf55,0.708042304368678,0.8932200009590114,0.5245518881014125
6857,CEP72,0.8299388860397382,0.6231369048536032,0.6584241702111004
6858,LOC100996325,0.5426548269785607,0.7710073322334876,0.03369791866800387
6859,MIR4456,0.9550256374685423,0.8562897156046808,0.985905180389662
6860,TPPP,0.5010175592649067,0.2767027576378769,0.3016196128600016
6861,ZDHHC11,0.07707481587265863,0.7635515594890292,0.018239513063241675
6862,BRD9,0.49044891129686397,0.03560808750488864,0.3664286520627311
6863,NKD2,0.27005708721705646,0.6281414357540113,0.22919770543369955
6864,LOC100506688,0.1559523251740299,0.2437548332933206,0.1626058375467706
6865,SLC12A7,0.25364988535838995,0.7402091123412495,0.9343789203918254
6866,MIR4635,0.13219385553382224,0.45721570150170754,0.6311145604165985
6867,CTD-3080P12.3,0.9648074543478409,0.7561038953961122,0.2611028363972284
6868,TERT,0.9451471756451556,0.8055874842000246,0.8177896747249708
6869,SLC6A18,0.16164682527707352,0.7259753001696753,0.5400032315849838
6870,MIR4457,0.7396231653691148,0.6412809102993827,0.8637053755805063
6871,SLC6A19,0.60128615840767,0.5461824639490014,0.7762675486840391
6872,CLPTM1L,0.5934727843698832,0.36761297690390027,0.6229293064978857
6873,MIR6075,0.8829105638931342,0.6430711257518553,0.6249992190339652
6874,LPCAT1,0.9155614303927286,0.6035184230499147,0.8366783881955063
6875,LOC728613,0.8233802441436098,0.7674805120323028,0.9160945413328173
6876,MRPL36,0.5541587280859334,0.20736474483932432,0.4378383837748271
6877,NDUFS6,0.773610640182576,0.846762641842151,0.5944887769445577
6878,MIR4277,0.6557873951284037,0.8664821974249406,0.7368030094832927
6879,IRX4,0.2251110020587056,0.14002693766640206,0.6434029755745457
6880,CTD-2194D22.4,0.058904643367488574,0.6893499029918769,0.9980573430560483
6881,LOC101929034,0.815235640141997,0.5024969660528779,0.6391506038501344
6882,MIR548BA,0.27892924522969176,0.8504726857000449,0.6340762738303459
6883,LOC100506858,0.08120714830834574,0.20232595141353815,0.13947193544381054
6884,IRX2,0.18949901432234684,0.8686145315327695,0.055601227228534444
6885,LINC01377,0.7855267377453764,0.12526984511879813,0.36003068843623964
6886,LINC01019,0.6177085119293841,0.1480728228314767,0.3696927222572428
6887,LINC01017,0.3520604247399365,0.12374048569055396,0.2258695190038058
6888,IRX1,0.9336747795001473,0.8220578509664749,0.24543223243521362
6889,LOC101929153,0.4823563216387311,0.1651917878161987,0.5261154417509513
6890,LINC01020,0.05725732830648167,0.390303308873985,0.1416048668881975
6891,CTD-2297D10.2,0.822821059513422,0.9830449780223308,0.289650729474383
6892,ICE1,0.41832593095154447,0.16866107834316613,0.2555798752088959
6893,MED10,0.653206232545061,0.5677887754592432,0.3145881865835197
6894,FLJ33360,0.7721841915316092,0.6327999228587471,0.9306358286916264
6895,UBE2QL1,0.8480142194770482,0.7092366768473161,0.31470537633850326
6896,NSUN2,0.6878179478531703,0.9245801415426186,0.238813516885086
6897,SRD5A1,0.22420190878502455,0.7334913130769063,0.4791376137822303
6898,LINC01018,0.959050908110745,0.1802632297243627,0.6295385625012464
6899,PAPD7,0.9347580776179214,0.6559782687841332,0.9290756143447654
6900,LOC100505625,0.03612773771131661,0.020903501554842108,0.1911568048741802
6901,MIR4278,0.10318507619907813,0.9577625221278346,0.13723610304612088
6902,MIR4454,0.9119514334115157,0.36200799967430775,0.3470223024574428
6903,LOC442132,0.3773477725979214,0.8386978748964453,0.8174610381820249
6904,C5orf49,0.37413344234608914,0.1936348150578212,0.42926463071319954
6905,MTRR,0.9390174003567847,0.07271741479727634,0.023539856712862406
6906,MIR4458HG,0.08738625125609667,0.1622746823126432,0.5216997120205696
